run_id,method,step,best_reward
1,eata,1,0.027685055333125846
1,eata,2,0.043811204413042856
1,eata,3,0.09026548259712881
1,eata,4,0.10633437193182971
1,eata,5,0.1689107899499644
1,eata,6,0.23722169310252894
1,eata,7,0.23722169310252894
1,eata,8,0.23722169310252894
1,eata,9,0.2951458713490973
1,eata,10,0.3169960282125412
1,eata,11,0.33436283710658127
1,eata,12,0.33436283710658127
1,eata,13,0.37749345626665437
1,eata,14,0.4215528022740308
1,eata,15,0.4215528022740308
1,eata,16,0.4292347258654063
1,eata,17,0.4292347258654063
1,eata,18,0.44356544546555543
1,eata,19,0.4455920925731598
1,eata,20,0.5117163564554252
1,eata,21,0.5117163564554252
1,eata,22,0.560849086747686
1,eata,23,0.5734762015447774
1,eata,24,0.5786514830098225
1,eata,25,0.5786514830098225
1,eata,26,0.5974218963237644
1,eata,27,0.626004401168092
1,eata,28,0.644237161095795
1,eata,29,0.644237161095795
1,eata,30,0.6518382910040373
1,eata,31,0.6518382910040373
1,eata,32,0.6654521258314237
1,eata,33,0.7326871184879815
1,eata,34,0.7326871184879815
1,eata,35,0.7326871184879815
1,eata,36,0.7584768496452069
1,eata,37,0.7584768496452069
1,eata,38,0.7584768496452069
1,eata,39,0.7631142858255631
1,eata,40,0.7703401963114956
1,eata,41,0.7703401963114956
1,eata,42,0.7870455708914514
1,eata,43,0.8332561518611579
1,eata,44,0.8332561518611579
1,eata,45,0.8332561518611579
1,eata,46,0.8332561518611579
1,eata,47,0.8332561518611579
1,eata,48,0.887184856593068
1,eata,49,0.887184856593068
1,eata,50,0.887184856593068
1,eata,51,0.887184856593068
1,eata,52,0.887184856593068
1,eata,53,0.887184856593068
1,eata,54,0.887184856593068
1,eata,55,0.887184856593068
1,eata,56,0.8910351618254356
1,eata,57,0.9188062157814084
1,eata,58,0.9188062157814084
1,eata,59,0.9188062157814084
1,eata,60,0.9188062157814084
1,eata,61,0.9188062157814084
1,eata,62,0.9188062157814084
1,eata,63,0.9188062157814084
1,eata,64,0.9188062157814084
1,eata,65,0.9341628206708157
1,eata,66,0.9448901432746882
1,eata,67,0.9448901432746882
1,eata,68,0.9448901432746882
1,eata,69,0.9448901432746882
1,eata,70,0.9448901432746882
1,eata,71,0.9448901432746882
1,eata,72,0.9448901432746882
1,eata,73,0.968457536843822
1,eata,74,0.968457536843822
1,eata,75,0.968457536843822
1,eata,76,0.968457536843822
1,eata,77,0.968457536843822
1,eata,78,0.9880313198055539
1,eata,79,0.9880313198055539
1,eata,80,0.9880313198055539
1,eata,81,0.9880313198055539
1,eata,82,0.9880313198055539
1,eata,83,0.9880313198055539
1,eata,84,0.9880313198055539
1,eata,85,0.9880313198055539
1,eata,86,0.9880313198055539
1,eata,87,0.9934938898521908
1,eata,88,0.9934938898521908
1,eata,89,0.9934938898521908
1,eata,90,0.9934938898521908
1,eata,91,0.9934938898521908
1,eata,92,0.9970129967109915
1,eata,93,0.9970129967109915
1,eata,94,0.9970129967109915
1,eata,95,0.9970129967109915
1,eata,96,0.9970129967109915
1,eata,97,0.9970129967109915
1,eata,98,0.9970129967109915
1,eata,99,0.9970129967109915
1,eata,100,0.9970129967109915
1,eata,101,0.9970129967109915
1,eata,102,1.0433853598916
1,eata,103,1.0433853598916
1,eata,104,1.0433853598916
1,eata,105,1.0433853598916
1,eata,106,1.0433853598916
1,eata,107,1.0433853598916
1,eata,108,1.0433853598916
1,eata,109,1.0433853598916
1,eata,110,1.0433853598916
1,eata,111,1.0433853598916
1,eata,112,1.0433853598916
1,eata,113,1.0433853598916
1,eata,114,1.0433853598916
1,eata,115,1.0433853598916
1,eata,116,1.0433853598916
1,eata,117,1.0433853598916
1,eata,118,1.0433853598916
1,eata,119,1.0433853598916
1,eata,120,1.0433853598916
1,eata,121,1.0433853598916
1,eata,122,1.0433853598916
1,eata,123,1.0433853598916
1,eata,124,1.0433853598916
1,eata,125,1.0433853598916
1,eata,126,1.0433853598916
1,eata,127,1.0433853598916
1,eata,128,1.0433853598916
1,eata,129,1.0433853598916
1,eata,130,1.0433853598916
1,eata,131,1.0433853598916
1,eata,132,1.0433853598916
1,eata,133,1.0433853598916
1,eata,134,1.0433853598916
1,eata,135,1.0433853598916
1,eata,136,1.0433853598916
1,eata,137,1.0433853598916
1,eata,138,1.0433853598916
1,eata,139,1.0433853598916
1,eata,140,1.0433853598916
1,eata,141,1.0433853598916
1,eata,142,1.0433853598916
1,eata,143,1.0433853598916
1,eata,144,1.0433853598916
1,eata,145,1.0433853598916
1,eata,146,1.0433853598916
1,eata,147,1.0433853598916
1,eata,148,1.0433853598916
1,eata,149,1.0433853598916
1,eata,150,1.0433853598916
1,eata,151,1.0433853598916
1,eata,152,1.0433853598916
1,eata,153,1.0433853598916
1,eata,154,1.0433853598916
1,eata,155,1.0433853598916
1,eata,156,1.0433853598916
1,eata,157,1.0464477313796168
1,eata,158,1.0464477313796168
1,eata,159,1.0464477313796168
1,eata,160,1.0464477313796168
1,eata,161,1.0464477313796168
1,eata,162,1.0464477313796168
1,eata,163,1.0464477313796168
1,eata,164,1.0464477313796168
1,eata,165,1.0464477313796168
1,eata,166,1.0464477313796168
1,eata,167,1.0464477313796168
1,eata,168,1.0464477313796168
1,eata,169,1.0464477313796168
1,eata,170,1.0464477313796168
1,eata,171,1.0464477313796168
1,eata,172,1.0464477313796168
1,eata,173,1.0464477313796168
1,eata,174,1.0464477313796168
1,eata,175,1.0464477313796168
1,eata,176,1.0464477313796168
1,eata,177,1.0464477313796168
1,eata,178,1.0464477313796168
1,eata,179,1.0464477313796168
1,eata,180,1.0464477313796168
1,eata,181,1.0464477313796168
1,eata,182,1.0464477313796168
1,eata,183,1.0464477313796168
1,eata,184,1.0464477313796168
1,eata,185,1.0464477313796168
1,eata,186,1.0464477313796168
1,eata,187,1.0464477313796168
1,eata,188,1.0464477313796168
1,eata,189,1.0464477313796168
1,eata,190,1.0464477313796168
1,eata,191,1.0464477313796168
1,eata,192,1.0464477313796168
1,eata,193,1.0464477313796168
1,eata,194,1.0464477313796168
1,eata,195,1.0464477313796168
1,eata,196,1.0464477313796168
1,eata,197,1.0464477313796168
1,eata,198,1.0464477313796168
1,eata,199,1.0464477313796168
1,eata,200,1.0464477313796168
1,gp,1,0.07347687451262527
1,gp,2,0.07836399221145396
1,gp,3,0.07836399221145396
1,gp,4,0.07836399221145396
1,gp,5,0.10629820047142999
1,gp,6,0.10629820047142999
1,gp,7,0.11163206383291471
1,gp,8,0.15179748509394106
1,gp,9,0.15179748509394106
1,gp,10,0.15179748509394106
1,gp,11,0.1762584578975363
1,gp,12,0.18314932137426881
1,gp,13,0.18748357415226596
1,gp,14,0.20876196787806583
1,gp,15,0.20876196787806583
1,gp,16,0.20876196787806583
1,gp,17,0.23916558755913767
1,gp,18,0.23916558755913767
1,gp,19,0.23916558755913767
1,gp,20,0.2934962760468517
1,gp,21,0.2934962760468517
1,gp,22,0.31204098262998603
1,gp,23,0.31204098262998603
1,gp,24,0.31204098262998603
1,gp,25,0.31204098262998603
1,gp,26,0.3134709165748458
1,gp,27,0.3554327116865191
1,gp,28,0.3554327116865191
1,gp,29,0.3786203411859926
1,gp,30,0.3870080063865184
1,gp,31,0.44624858368241194
1,gp,32,0.44624858368241194
1,gp,33,0.44624858368241194
1,gp,34,0.44624858368241194
1,gp,35,0.44624858368241194
1,gp,36,0.44624858368241194
1,gp,37,0.44624858368241194
1,gp,38,0.46334003330826556
1,gp,39,0.46334003330826556
1,gp,40,0.46334003330826556
1,gp,41,0.46334003330826556
1,gp,42,0.5036910546312307
1,gp,43,0.5036910546312307
1,gp,44,0.5036910546312307
1,gp,45,0.5036910546312307
1,gp,46,0.5036910546312307
1,gp,47,0.5036910546312307
1,gp,48,0.5036910546312307
1,gp,49,0.5523740942244889
1,gp,50,0.5523740942244889
1,gp,51,0.5523740942244889
1,gp,52,0.5523740942244889
1,gp,53,0.5681253361182736
1,gp,54,0.5681253361182736
1,gp,55,0.5681253361182736
1,gp,56,0.5681253361182736
1,gp,57,0.5681253361182736
1,gp,58,0.5830312230663284
1,gp,59,0.5830312230663284
1,gp,60,0.5830312230663284
1,gp,61,0.5830312230663284
1,gp,62,0.592019065670033
1,gp,63,0.592019065670033
1,gp,64,0.617822929839858
1,gp,65,0.617822929839858
1,gp,66,0.617822929839858
1,gp,67,0.617822929839858
1,gp,68,0.617822929839858
1,gp,69,0.6558960790625372
1,gp,70,0.6558960790625372
1,gp,71,0.6558960790625372
1,gp,72,0.6558960790625372
1,gp,73,0.6558960790625372
1,gp,74,0.6558960790625372
1,gp,75,0.6558960790625372
1,gp,76,0.6558960790625372
1,gp,77,0.6558960790625372
1,gp,78,0.6558960790625372
1,gp,79,0.6558960790625372
1,gp,80,0.6558960790625372
1,gp,81,0.6780541750497818
1,gp,82,0.6780541750497818
1,gp,83,0.6780541750497818
1,gp,84,0.6963116839984522
1,gp,85,0.6963116839984522
1,gp,86,0.6963116839984522
1,gp,87,0.6963116839984522
1,gp,88,0.7074104339456725
1,gp,89,0.7074104339456725
1,gp,90,0.7074104339456725
1,gp,91,0.7074104339456725
1,gp,92,0.7074104339456725
1,gp,93,0.7074104339456725
1,gp,94,0.7074104339456725
1,gp,95,0.7074104339456725
1,gp,96,0.7074104339456725
1,gp,97,0.7249376313752328
1,gp,98,0.7249376313752328
1,gp,99,0.7249376313752328
1,gp,100,0.7249376313752328
1,gp,101,0.7249376313752328
1,gp,102,0.736779161677229
1,gp,103,0.736779161677229
1,gp,104,0.736779161677229
1,gp,105,0.736779161677229
1,gp,106,0.736779161677229
1,gp,107,0.736779161677229
1,gp,108,0.736779161677229
1,gp,109,0.736779161677229
1,gp,110,0.736779161677229
1,gp,111,0.736779161677229
1,gp,112,0.736779161677229
1,gp,113,0.736779161677229
1,gp,114,0.736779161677229
1,gp,115,0.736779161677229
1,gp,116,0.736779161677229
1,gp,117,0.736779161677229
1,gp,118,0.736779161677229
1,gp,119,0.7587321405223767
1,gp,120,0.7587321405223767
1,gp,121,0.7587321405223767
1,gp,122,0.7587321405223767
1,gp,123,0.7587321405223767
1,gp,124,0.7587321405223767
1,gp,125,0.7587321405223767
1,gp,126,0.7810531551066721
1,gp,127,0.7810531551066721
1,gp,128,0.7810531551066721
1,gp,129,0.7810531551066721
1,gp,130,0.7810531551066721
1,gp,131,0.7810531551066721
1,gp,132,0.7810531551066721
1,gp,133,0.7810531551066721
1,gp,134,0.7810531551066721
1,gp,135,0.7810531551066721
1,gp,136,0.7810531551066721
1,gp,137,0.7810531551066721
1,gp,138,0.7810531551066721
1,gp,139,0.7904240413179041
1,gp,140,0.7904240413179041
1,gp,141,0.7904240413179041
1,gp,142,0.7904240413179041
1,gp,143,0.7904240413179041
1,gp,144,0.7904240413179041
1,gp,145,0.7904240413179041
1,gp,146,0.7904240413179041
1,gp,147,0.7904240413179041
1,gp,148,0.7904240413179041
1,gp,149,0.7904240413179041
1,gp,150,0.7904240413179041
1,gp,151,0.7904240413179041
1,gp,152,0.7904240413179041
1,gp,153,0.7904240413179041
1,gp,154,0.7904240413179041
1,gp,155,0.7904240413179041
1,gp,156,0.7904240413179041
1,gp,157,0.7904240413179041
1,gp,158,0.7994981446348874
1,gp,159,0.7994981446348874
1,gp,160,0.7994981446348874
1,gp,161,0.7994981446348874
1,gp,162,0.7994981446348874
1,gp,163,0.7994981446348874
1,gp,164,0.7994981446348874
1,gp,165,0.7994981446348874
1,gp,166,0.7994981446348874
1,gp,167,0.7994981446348874
1,gp,168,0.7994981446348874
1,gp,169,0.7994981446348874
1,gp,170,0.7994981446348874
1,gp,171,0.7994981446348874
1,gp,172,0.8169252191271583
1,gp,173,0.8169252191271583
1,gp,174,0.8169252191271583
1,gp,175,0.8169252191271583
1,gp,176,0.8169252191271583
1,gp,177,0.8169252191271583
1,gp,178,0.8169252191271583
1,gp,179,0.8169252191271583
1,gp,180,0.8169252191271583
1,gp,181,0.8169252191271583
1,gp,182,0.8169252191271583
1,gp,183,0.8169252191271583
1,gp,184,0.8169252191271583
1,gp,185,0.8169252191271583
1,gp,186,0.8169252191271583
1,gp,187,0.8169252191271583
1,gp,188,0.8169252191271583
1,gp,189,0.8169252191271583
1,gp,190,0.8169252191271583
1,gp,191,0.8169252191271583
1,gp,192,0.8169252191271583
1,gp,193,0.8169252191271583
1,gp,194,0.8169252191271583
1,gp,195,0.8169252191271583
1,gp,196,0.8169252191271583
1,gp,197,0.8169252191271583
1,gp,198,0.8169252191271583
1,gp,199,0.8169252191271583
1,gp,200,0.8169252191271583
1,random,1,-0.022488918489156618
1,random,2,0.0349790427144993
1,random,3,0.0349790427144993
1,random,4,0.0349790427144993
1,random,5,0.06707571565084447
1,random,6,0.06707571565084447
1,random,7,0.07724157097944229
1,random,8,0.07724157097944229
1,random,9,0.07724157097944229
1,random,10,0.07724157097944229
1,random,11,0.13304640076160978
1,random,12,0.13304640076160978
1,random,13,0.13304640076160978
1,random,14,0.13304640076160978
1,random,15,0.13304640076160978
1,random,16,0.13304640076160978
1,random,17,0.13304640076160978
1,random,18,0.13304640076160978
1,random,19,0.13304640076160978
1,random,20,0.13304640076160978
1,random,21,0.13304640076160978
1,random,22,0.13304640076160978
1,random,23,0.13304640076160978
1,random,24,0.13304640076160978
1,random,25,0.13304640076160978
1,random,26,0.13304640076160978
1,random,27,0.13304640076160978
1,random,28,0.13304640076160978
1,random,29,0.13304640076160978
1,random,30,0.13304640076160978
1,random,31,0.14450617815313968
1,random,32,0.17644605576970823
1,random,33,0.17644605576970823
1,random,34,0.17644605576970823
1,random,35,0.17644605576970823
1,random,36,0.17644605576970823
1,random,37,0.19502503556426165
1,random,38,0.19502503556426165
1,random,39,0.22189224200279895
1,random,40,0.22189224200279895
1,random,41,0.22189224200279895
1,random,42,0.22189224200279895
1,random,43,0.22189224200279895
1,random,44,0.22189224200279895
1,random,45,0.22189224200279895
1,random,46,0.22189224200279895
1,random,47,0.22189224200279895
1,random,48,0.22189224200279895
1,random,49,0.22189224200279895
1,random,50,0.22189224200279895
1,random,51,0.24785182051034962
1,random,52,0.24785182051034962
1,random,53,0.24785182051034962
1,random,54,0.24785182051034962
1,random,55,0.2516264109833551
1,random,56,0.2516264109833551
1,random,57,0.2516264109833551
1,random,58,0.2516264109833551
1,random,59,0.2777359466162968
1,random,60,0.2777359466162968
1,random,61,0.2777359466162968
1,random,62,0.2777359466162968
1,random,63,0.2777359466162968
1,random,64,0.2777359466162968
1,random,65,0.2777359466162968
1,random,66,0.2777359466162968
1,random,67,0.28560864186413754
1,random,68,0.28560864186413754
1,random,69,0.2866956449283485
1,random,70,0.2866956449283485
1,random,71,0.2866956449283485
1,random,72,0.2866956449283485
1,random,73,0.3404292078395675
1,random,74,0.3404292078395675
1,random,75,0.3404292078395675
1,random,76,0.3404292078395675
1,random,77,0.3404292078395675
1,random,78,0.3404292078395675
1,random,79,0.3573805028540955
1,random,80,0.3573805028540955
1,random,81,0.3573805028540955
1,random,82,0.3573805028540955
1,random,83,0.3573805028540955
1,random,84,0.3573805028540955
1,random,85,0.3573805028540955
1,random,86,0.3573805028540955
1,random,87,0.3573805028540955
1,random,88,0.3573805028540955
1,random,89,0.36581914690759104
1,random,90,0.36581914690759104
1,random,91,0.36581914690759104
1,random,92,0.36581914690759104
1,random,93,0.36581914690759104
1,random,94,0.36581914690759104
1,random,95,0.36581914690759104
1,random,96,0.36581914690759104
1,random,97,0.36581914690759104
1,random,98,0.3852961309867986
1,random,99,0.3852961309867986
1,random,100,0.3852961309867986
1,random,101,0.3852961309867986
1,random,102,0.3852961309867986
1,random,103,0.3852961309867986
1,random,104,0.3852961309867986
1,random,105,0.3852961309867986
1,random,106,0.3852961309867986
1,random,107,0.3852961309867986
1,random,108,0.3852961309867986
1,random,109,0.3852961309867986
1,random,110,0.40606052223111166
1,random,111,0.4251914858214506
1,random,112,0.4251914858214506
1,random,113,0.4251914858214506
1,random,114,0.4251914858214506
1,random,115,0.4251914858214506
1,random,116,0.4251914858214506
1,random,117,0.4251914858214506
1,random,118,0.4251914858214506
1,random,119,0.4251914858214506
1,random,120,0.4251914858214506
1,random,121,0.4251914858214506
1,random,122,0.4251914858214506
1,random,123,0.4251914858214506
1,random,124,0.4251914858214506
1,random,125,0.4251914858214506
1,random,126,0.4251914858214506
1,random,127,0.4251914858214506
1,random,128,0.4251914858214506
1,random,129,0.4251914858214506
1,random,130,0.4251914858214506
1,random,131,0.4251914858214506
1,random,132,0.4251914858214506
1,random,133,0.4251914858214506
1,random,134,0.4251914858214506
1,random,135,0.4251914858214506
1,random,136,0.4251914858214506
1,random,137,0.4251914858214506
1,random,138,0.4251914858214506
1,random,139,0.4251914858214506
1,random,140,0.4251914858214506
1,random,141,0.4251914858214506
1,random,142,0.4251914858214506
1,random,143,0.4251914858214506
1,random,144,0.4251914858214506
1,random,145,0.42935516147540653
1,random,146,0.42935516147540653
1,random,147,0.42935516147540653
1,random,148,0.42935516147540653
1,random,149,0.4440179779327487
1,random,150,0.4440179779327487
1,random,151,0.4440179779327487
1,random,152,0.4440179779327487
1,random,153,0.4440179779327487
1,random,154,0.4451190549078597
1,random,155,0.4451190549078597
1,random,156,0.4451190549078597
1,random,157,0.45629175471319483
1,random,158,0.45629175471319483
1,random,159,0.45629175471319483
1,random,160,0.45629175471319483
1,random,161,0.45790353034309345
1,random,162,0.47796990932640276
1,random,163,0.47796990932640276
1,random,164,0.47796990932640276
1,random,165,0.47796990932640276
1,random,166,0.47796990932640276
1,random,167,0.47796990932640276
1,random,168,0.47796990932640276
1,random,169,0.47796990932640276
1,random,170,0.47796990932640276
1,random,171,0.47796990932640276
1,random,172,0.47796990932640276
1,random,173,0.49267267220815997
1,random,174,0.49267267220815997
1,random,175,0.49267267220815997
1,random,176,0.5098885372745069
1,random,177,0.5098885372745069
1,random,178,0.5098885372745069
1,random,179,0.5098885372745069
1,random,180,0.5098885372745069
1,random,181,0.5098885372745069
1,random,182,0.5098885372745069
1,random,183,0.5098885372745069
1,random,184,0.5098885372745069
1,random,185,0.5098885372745069
1,random,186,0.5098885372745069
1,random,187,0.5098885372745069
1,random,188,0.5098885372745069
1,random,189,0.5098885372745069
1,random,190,0.5098885372745069
1,random,191,0.5098885372745069
1,random,192,0.5098885372745069
1,random,193,0.5098885372745069
1,random,194,0.5098885372745069
1,random,195,0.5098885372745069
1,random,196,0.5098885372745069
1,random,197,0.5098885372745069
1,random,198,0.5098885372745069
1,random,199,0.5098885372745069
1,random,200,0.5098885372745069
2,eata,1,-0.03818681727566481
2,eata,2,0.04799704724263797
2,eata,3,0.11268450858913598
2,eata,4,0.12408567706284608
2,eata,5,0.12408567706284608
2,eata,6,0.16359398350020846
2,eata,7,0.21128610471150508
2,eata,8,0.21128610471150508
2,eata,9,0.23174274981572052
2,eata,10,0.27417327785153445
2,eata,11,0.3000675266631426
2,eata,12,0.35170009922085804
2,eata,13,0.3551717775294941
2,eata,14,0.3551717775294941
2,eata,15,0.3692424998824122
2,eata,16,0.4024484311381713
2,eata,17,0.4024484311381713
2,eata,18,0.41328560988656055
2,eata,19,0.45870583787119085
2,eata,20,0.5067585572193483
2,eata,21,0.5067585572193483
2,eata,22,0.5067585572193483
2,eata,23,0.5067585572193483
2,eata,24,0.5495883612903679
2,eata,25,0.5495883612903679
2,eata,26,0.581313575461978
2,eata,27,0.581313575461978
2,eata,28,0.581313575461978
2,eata,29,0.581313575461978
2,eata,30,0.611852257297645
2,eata,31,0.6314287180167377
2,eata,32,0.6314287180167377
2,eata,33,0.6314287180167377
2,eata,34,0.643533424503823
2,eata,35,0.643533424503823
2,eata,36,0.643533424503823
2,eata,37,0.6950258949347696
2,eata,38,0.6950258949347696
2,eata,39,0.697470671035312
2,eata,40,0.697470671035312
2,eata,41,0.731235912315758
2,eata,42,0.731235912315758
2,eata,43,0.7499074856370215
2,eata,44,0.7499074856370215
2,eata,45,0.7499074856370215
2,eata,46,0.7499074856370215
2,eata,47,0.7499074856370215
2,eata,48,0.7747161956665439
2,eata,49,0.7747161956665439
2,eata,50,0.7747161956665439
2,eata,51,0.7765123244050117
2,eata,52,0.7765123244050117
2,eata,53,0.8140765446719869
2,eata,54,0.8140765446719869
2,eata,55,0.8140765446719869
2,eata,56,0.8400045691482844
2,eata,57,0.8761760048042102
2,eata,58,0.8761760048042102
2,eata,59,0.8761760048042102
2,eata,60,0.8761760048042102
2,eata,61,0.8761760048042102
2,eata,62,0.8761760048042102
2,eata,63,0.8761760048042102
2,eata,64,0.8761760048042102
2,eata,65,0.8761760048042102
2,eata,66,0.8761760048042102
2,eata,67,0.8761760048042102
2,eata,68,0.8761760048042102
2,eata,69,0.8819473911697352
2,eata,70,0.8819473911697352
2,eata,71,0.8819473911697352
2,eata,72,0.8819473911697352
2,eata,73,0.8943274335962802
2,eata,74,0.8943274335962802
2,eata,75,0.8969948525995205
2,eata,76,0.8969948525995205
2,eata,77,0.8969948525995205
2,eata,78,0.8969948525995205
2,eata,79,0.9274550820480472
2,eata,80,0.9274550820480472
2,eata,81,0.9274550820480472
2,eata,82,0.9274550820480472
2,eata,83,0.9274550820480472
2,eata,84,0.9274550820480472
2,eata,85,0.9274550820480472
2,eata,86,0.9274550820480472
2,eata,87,0.9274550820480472
2,eata,88,0.9906935520727504
2,eata,89,0.9906935520727504
2,eata,90,0.9906935520727504
2,eata,91,0.9906935520727504
2,eata,92,0.9906935520727504
2,eata,93,0.9906935520727504
2,eata,94,0.9906935520727504
2,eata,95,0.9906935520727504
2,eata,96,0.9906935520727504
2,eata,97,0.9906935520727504
2,eata,98,0.9906935520727504
2,eata,99,0.9916069143963996
2,eata,100,0.9916069143963996
2,eata,101,0.9916069143963996
2,eata,102,0.9916069143963996
2,eata,103,0.9916069143963996
2,eata,104,0.9916069143963996
2,eata,105,0.9916069143963996
2,eata,106,0.9916069143963996
2,eata,107,0.9916069143963996
2,eata,108,0.9916069143963996
2,eata,109,0.9916069143963996
2,eata,110,0.9916069143963996
2,eata,111,0.9916069143963996
2,eata,112,0.9916069143963996
2,eata,113,0.9916069143963996
2,eata,114,0.9916069143963996
2,eata,115,0.9916069143963996
2,eata,116,0.9916069143963996
2,eata,117,0.9916069143963996
2,eata,118,0.9916069143963996
2,eata,119,1.0152321982398427
2,eata,120,1.0152321982398427
2,eata,121,1.0152321982398427
2,eata,122,1.0152321982398427
2,eata,123,1.0152321982398427
2,eata,124,1.0152321982398427
2,eata,125,1.0152321982398427
2,eata,126,1.0152321982398427
2,eata,127,1.0152321982398427
2,eata,128,1.0152321982398427
2,eata,129,1.0152321982398427
2,eata,130,1.0152321982398427
2,eata,131,1.0152321982398427
2,eata,132,1.0152321982398427
2,eata,133,1.0152321982398427
2,eata,134,1.0152321982398427
2,eata,135,1.0152321982398427
2,eata,136,1.0152321982398427
2,eata,137,1.0222478502905294
2,eata,138,1.0267504182518985
2,eata,139,1.0267504182518985
2,eata,140,1.0267504182518985
2,eata,141,1.0267504182518985
2,eata,142,1.0267504182518985
2,eata,143,1.0267504182518985
2,eata,144,1.0267504182518985
2,eata,145,1.0267504182518985
2,eata,146,1.0267504182518985
2,eata,147,1.0267504182518985
2,eata,148,1.0267504182518985
2,eata,149,1.0267504182518985
2,eata,150,1.0267504182518985
2,eata,151,1.0405490067456293
2,eata,152,1.0405490067456293
2,eata,153,1.0405490067456293
2,eata,154,1.0405490067456293
